
ID	DOCULECT	CONCEPT	VALUE	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOLOG	SOURCE
232744	Galician-std	they	eles	817	THEY	gali1258	logos
48129	Venetian-std	thick (in dimension)	grossea	1244	THICK	vene1258	logos
84157	Hindi-std	thick (in dimension)	गाढ़ा	1244	THICK	hind1269	logos
198400	Latin-std	thick (in dimension)	crassus	1244	THICK	lati1261	logos
84447	Hindi-std	thief	चोर	1160	THIEF	hind1269	logos
163709	Romagnol-std	thief	lèder	1160	THIEF	roma1328	logos
232777	Galician-std	thief	ladrón	1160	THIEF	gali1258	logos
48453	Venetian-std	thigh	cuixa	800	THIGH	vene1258	logos
84501	Hindi-std	thigh	जंघा	800	THIGH	hind1269	logos
163755	Romagnol-std	thigh	còssa	800	THIGH	roma1328	logos
198822	Latin-std	thigh	coxa	800	THIGH	lati1261	logos
232824	Galician-std	thigh	coxa	800	THIGH	gali1258	logos
48130	Venetian-std	thin (in dimension)	aprimar	2249	THIN (OF SHAPE OF OBJECT)	vene1258	logos
48131	Venetian-std	thin (in dimension)	prim	2249	THIN (OF SHAPE OF OBJECT)	vene1258	logos
84158	Hindi-std	thin (in dimension)	कृशकाय	2249	THIN (OF SHAPE OF OBJECT)	hind1269	logos
163433	Romagnol-std	thin (in dimension)	scèr	2249	THIN (OF SHAPE OF OBJECT)	roma1328	logos
198401	Latin-std	thin (in dimension)	extenuare	2249	THIN (OF SHAPE OF OBJECT)	lati1261	logos
198402	Latin-std	thin (in dimension)	macer	2249	THIN (OF SHAPE OF OBJECT)	lati1261	logos
232491	Galician-std	thin (in dimension)	adelgazar	2249	THIN (OF SHAPE OF OBJECT)	gali1258	logos
232492	Galician-std	thin (in dimension)	fraco	2249	THIN (OF SHAPE OF OBJECT)	gali1258	logos
84092	Hindi-std	thing	चीज़	738	THING	hind1269	logos
163369	Romagnol-std	thing	quèl	738	THING	roma1328	logos
198327	Latin-std	thing	res	738	THING	lati1261	logos
232432	Galician-std	thing	cousa	738	THING	gali1258	logos
48166	Venetian-std	third	tercera	1859	THIRD	vene1258	logos
84197	Hindi-std	third	तीसरा	1859	THIRD	hind1269	logos
198441	Latin-std	third	tertius	1859	THIRD	lati1261	logos
48580	Venetian-std	thresh	trillar	285	THRESH	vene1258	logos
198965	Latin-std	thresh	terere	285	THRESH	lati1261	logos
232936	Galician-std	thresh	Mallar	285	THRESH	gali1258	logos
198966	Latin-std	threshing-floor	area	223	THRESHING-FLOOR	lati1261	logos
232937	Galician-std	threshing-floor	lugardatrilla	223	THRESHING-FLOOR	gali1258	logos
48448	Venetian-std	throat	gola	1346	THROAT	vene1258	logos
84493	Hindi-std	throat	गला	1346	THROAT	hind1269	logos
163747	Romagnol-std	throat	stroza	1346	THROAT	roma1328	logos
198810	Latin-std	throat	gula	1346	THROAT	lati1261	logos
198811	Latin-std	throat	fauces	1346	THROAT	lati1261	logos
198277	Latin-std	throw	iactare	1456	THROW	lati1261	logos
232393	Galician-std	throw	botar	1456	THROW	gali1258	logos
48013	Venetian-std	thunder	trò	1150	THUNDER	vene1258	logos
84049	Hindi-std	thunder	कड़क	1150	THUNDER	hind1269	logos
163319	Romagnol-std	thunder	tràun	1150	THUNDER	roma1328	logos
198255	Latin-std	thunder	tonitrus	1150	THUNDER	lati1261	logos
232371	Galician-std	thunder	trono	1150	THUNDER	gali1258	logos
163315	Romagnol-std	tide	génfa	891	TIDE	roma1328	logos
232369	Galician-std	tide	marea	891	TIDE	gali1258	logos
163902	Romagnol-std	tie, bind	fàssar	1917	TIE	roma1328	logos
198991	Latin-std	tie, bind	fasciare	1917	TIE	lati1261	logos
48167	Venetian-std	time	temps	892	TIME	vene1258	logos
48168	Venetian-std	time	vòlta	892	TIME	vene1258	logos
84198	Hindi-std	time	बेला	892	TIME	hind1269	logos
84199	Hindi-std	time	बार	892	TIME	hind1269	logos
163472	Romagnol-std	time	témp	892	TIME	roma1328	logos
198442	Latin-std	time	tempus	892	TIME	lati1261	logos
198443	Latin-std	time	tempus	892	TIME	lati1261	logos
232530	Galician-std	time	volta	892	TIME	gali1258	logos
232531	Galician-std	time	tempo	892	TIME	gali1258	logos
48618	Venetian-std	tin, tinplate	llanda	358	TINPLATE	vene1258	logos
48619	Venetian-std	tin, tinplate	estàny	358	TINPLATE	vene1258	logos
84661	Hindi-std	tin, tinplate	टीन	358	TINPLATE	hind1269	logos
199012	Latin-std	tin, tinplate	stannum	358	TINPLATE	lati1261	logos
199013	Latin-std	tin, tinplate	arcastannea	358	TINPLATE	lati1261	logos
232973	Galician-std	tin, tinplate	estaño	358	TINPLATE	gali1258	logos
232974	Galician-std	tin, tinplate	lata	358	TINPLATE	gali1258	logos
48496	Venetian-std	tired, weary	cansàt	1757	TIRED	vene1258	logos
48497	Venetian-std	tired, weary	cansàt	1757	TIRED	vene1258	logos
84549	Hindi-std	tired, weary	थका	1757	TIRED	hind1269	logos
84550	Hindi-std	tired, weary	चकनाचूर	1757	TIRED	hind1269	logos
163801	Romagnol-std	tired, weary	stràch	1757	TIRED	roma1328	logos
198877	Latin-std	tired, weary	fessus	1757	TIRED	lati1261	logos
198878	Latin-std	tired, weary	lassus	1757	TIRED	lati1261	logos
232869	Galician-std	tired, weary	aborrecido	1757	TIRED	gali1258	logos
48589	Venetian-std	tobacco	tabac	974	TOBACCO	vene1258	logos
84636	Hindi-std	tobacco	तम्बाकू	974	TOBACCO	hind1269	logos
163896	Romagnol-std	tobacco	tbàch	974	TOBACCO	roma1328	logos
198977	Latin-std	tobacco	Nicotianatabacum	974	TOBACCO	lati1261	logos
48189	Venetian-std	today	hui	1283	TODAY	vene1258	logos
84224	Hindi-std	today	आज	1283	TODAY	hind1269	logos
163495	Romagnol-std	today	incô	1283	TODAY	roma1328	logos
198474	Latin-std	today	hodie	1283	TODAY	lati1261	logos
232555	Galician-std	today	hoxe	1283	TODAY	gali1258	logos
198824	Latin-std	toe	digituspedis	1389	TOE	lati1261	logos
232827	Galician-std	toe	deda	1389	TOE	gali1258	logos
48190	Venetian-std	tomorrow	demà	1329	TOMORROW	vene1258	logos
84225	Hindi-std	tomorrow	कल	1329	TOMORROW	hind1269	logos
163496	Romagnol-std	tomorrow	dmàn	1329	TOMORROW	roma1328	logos
198475	Latin-std	tomorrow	cras	1329	TOMORROW	lati1261	logos
232556	Galician-std	tomorrow	mañá	1329	TOMORROW	gali1258	logos
48217	Venetian-std	touch	tocar	1892	TOUCH	vene1258	logos
84250	Hindi-std	touch	छूना	1892	TOUCH	hind1269	logos
163527	Romagnol-std	touch	tuchè	1892	TOUCH	roma1328	logos
198507	Latin-std	touch	tangere	1892	TOUCH	lati1261	logos
232580	Galician-std	touch	tocar	1892	TOUCH	gali1258	logos
163395	Romagnol-std	trade, barter	dèl'ònparl'èltr	2135	TRADE OR BARTER	roma1328	logos
232450	Galician-std	trade, barter	trocar	2135	TRADE OR BARTER	gali1258	logos
48568	Venetian-std	trough	abeurador	205	TROUGH	vene1258	logos
163877	Romagnol-std	trough	ghibiòl	205	TROUGH	roma1328	logos
198952	Latin-std	trough	aquarium	205	TROUGH	lati1261	logos
232927	Galician-std	trough	pía	205	TROUGH	gali1258	logos
48262	Venetian-std	true	verdader	1657	TRUE	vene1258	logos
84294	Hindi-std	true	सच	1657	TRUE	hind1269	logos
163568	Romagnol-std	true	veredich	1657	TRUE	roma1328	logos
198555	Latin-std	true	verus	1657	TRUE	lati1261	logos
198556	Latin-std	true	verus	1657	TRUE	lati1261	logos
48303	Venetian-std	try, attempt	intent	1812	TRY	vene1258	logos
84331	Hindi-std	try, attempt	ललचाना	1812	TRY	hind1269	logos
84332	Hindi-std	try, attempt	कोशिशकरना	1812	TRY	hind1269	logos
163612	Romagnol-std	try, attempt	pruvè	1812	TRY	roma1328	logos
163613	Romagnol-std	try, attempt	pruvè	1812	TRY	roma1328	logos
198606	Latin-std	try, attempt	temptare	1812	TRY	lati1261	logos
198607	Latin-std	try, attempt	experiri	1812	TRY	lati1261	logos
48025	Venetian-std	turn over	girar	1588	TURN	vene1258	logos
48026	Venetian-std	turn over	girar	1588	TURN	vene1258	logos
84058	Hindi-std	turn over	मोड़ना	1588	TURN	hind1269	logos
163331	Romagnol-std	turn over	zirè	1588	TURN	roma1328	logos
198268	Latin-std	turn over	verti	1588	TURN	lati1261	logos
198269	Latin-std	turn over	inorbemtorquere	1588	TURN	lati1261	logos
198270	Latin-std	turn over	torquere	1588	TURN	lati1261	logos
232385	Galician-std	turn over	xirar	1588	TURN	gali1258	logos
232386	Galician-std	turn over	xirar	1588	TURN	gali1258	logos
198272	Latin-std	twist	torquere	430	TWIST	lati1261	logos
232387	Galician-std	twist	torcer	430	TWIST	gali1258	logos
198440	Latin-std	two times	bis	1546	TWICE	lati1261	logos
48460	Venetian-std	udder	mamella	154	UDDER	vene1258	logos
84509	Hindi-std	udder	थन	154	UDDER	hind1269	logos
198829	Latin-std	udder	uber	154	UDDER	lati1261	logos
232832	Galician-std	udder	ubre	154	UDDER	gali1258	logos
84304	Hindi-std	ugly	बदसूरत	1548	UGLY	hind1269	logos
163578	Romagnol-std	ugly	bròt	1548	UGLY	roma1328	logos
198567	Latin-std	ugly	turpis	1548	UGLY	lati1261	logos
232643	Galician-std	ugly	feo	1548	UGLY	gali1258	logos
48277	Venetian-std	understand	compendre	1536	UNDERSTAND	vene1258	logos
84311	Hindi-std	understand	समझना	1536	UNDERSTAND	hind1269	logos
163586	Romagnol-std	understand	capì	1536	UNDERSTAND	roma1328	logos
198574	Latin-std	understand	intellegere	1536	UNDERSTAND	lati1261	logos
232648	Galician-std	understand	entender	1536	UNDERSTAND	gali1258	logos
48598	Venetian-std	untie	desfér	352	UNTIE	vene1258	logos
84645	Hindi-std	untie	बन्धनमुक्तकरना	352	UNTIE	hind1269	logos
163903	Romagnol-std	untie	snudé	352	UNTIE	roma1328	logos
198992	Latin-std	untie	enodare	352	UNTIE	lati1261	logos
84524	Hindi-std	urinate	मूतना	592	PISS	hind1269	logos
198850	Latin-std	urinate	mingere	592	PISS	lati1261	logos
232849	Galician-std	urinate	mexar	592	PISS	gali1258	logos
84040	Hindi-std	valley	घाटी	921	VALLEY	hind1269	logos
163305	Romagnol-std	valley	valéda	921	VALLEY	roma1328	logos
198243	Latin-std	valley	vallis	921	VALLEY	lati1261	logos
48528	Venetian-std	vegetables	verdura	924	VEGETABLES	vene1258	logos
84581	Hindi-std	vegetables	तरकारी	924	VEGETABLES	hind1269	logos
163833	Romagnol-std	vegetables	virzùra	924	VEGETABLES	roma1328	logos
84600	Hindi-std	veil	घूंघट	1151	VEIL	hind1269	logos
163862	Romagnol-std	veil	vèl	1151	VEIL	roma1328	logos
198939	Latin-std	veil	velum	1151	VEIL	lati1261	logos
48435	Venetian-std	vein, artery	vena	525	BLOOD VESSEL	vene1258	logos
48436	Venetian-std	vein, artery	artèria	525	BLOOD VESSEL	vene1258	logos
84479	Hindi-std	vein, artery	शिरा	525	BLOOD VESSEL	hind1269	logos
84480	Hindi-std	vein, artery	धमनी	525	BLOOD VESSEL	hind1269	logos
163734	Romagnol-std	vein, artery	vìna	525	BLOOD VESSEL	roma1328	logos
163735	Romagnol-std	vein, artery	artìria	525	BLOOD VESSEL	roma1328	logos
198794	Latin-std	vein, artery	vena	525	BLOOD VESSEL	lati1261	logos
198795	Latin-std	vein, artery	Arteria	525	BLOOD VESSEL	lati1261	logos
232805	Galician-std	vein, artery	arteria	525	BLOOD VESSEL	gali1258	logos
232806	Galician-std	vein, artery	vea	525	BLOOD VESSEL	gali1258	logos
48334	Venetian-std	village	poble	930	VILLAGE	vene1258	logos
84365	Hindi-std	village	गांव	930	VILLAGE	hind1269	logos
163643	Romagnol-std	village	bòrg	930	VILLAGE	roma1328	logos
163644	Romagnol-std	village	vlàz	930	VILLAGE	roma1328	logos
198648	Latin-std	village	pagus	930	VILLAGE	lati1261	logos
232704	Galician-std	village	suburbio	930	VILLAGE	gali1258	logos
84635	Hindi-std	vine	अंगूरकीबेल	343	VINE	hind1269	logos
163895	Romagnol-std	vine	vida	343	VINE	roma1328	logos
198976	Latin-std	vine	Vitisvinifera	343	VINE	lati1261	logos
84347	Hindi-std	voice	आवाज़	1363	VOICE	hind1269	logos
163624	Romagnol-std	voice	vòsa	1363	VOICE	roma1328	logos
198621	Latin-std	voice	vox	1363	VOICE	lati1261	logos
48472	Venetian-std	vomit	devòldre	1278	VOMIT	vene1258	logos
84520	Hindi-std	vomit	क़ैकरना	1278	VOMIT	hind1269	logos
163773	Romagnol-std	vomit	rigeté	1278	VOMIT	roma1328	logos
198843	Latin-std	vomit	vomitare	1278	VOMIT	lati1261	logos
232845	Galician-std	vomit	trousar	1278	VOMIT	gali1258	logos
48421	Venetian-std	vulture	buitre	1185	VULTURE	vene1258	logos
84462	Hindi-std	vulture	गिद्ध	1185	VULTURE	hind1269	logos
163721	Romagnol-std	vulture	avoltoi	1185	VULTURE	roma1328	logos
198770	Latin-std	vulture	vulturius	1185	VULTURE	lati1261	logos
232790	Galician-std	vulture	voitre	1185	VULTURE	gali1258	logos
48464	Venetian-std	waist	cintura	1681	WAIST	vene1258	logos
84514	Hindi-std	waist	कमर	1681	WAIST	hind1269	logos
163765	Romagnol-std	waist	zintùra	1681	WAIST	roma1328	logos
198833	Latin-std	waist	mediumcorporis	1681	WAIST	lati1261	logos
198834	Latin-std	waist	cinctus	1681	WAIST	lati1261	logos
84523	Hindi-std	wake up	जागना	1602	WAKE UP	hind1269	logos
84069	Hindi-std	walk	चलना	1443	WALK	hind1269	logos
163344	Romagnol-std	walk	caminè	1443	WALK	roma1328	logos
198288	Latin-std	walk	cedere	1443	WALK	lati1261	logos
232404	Galician-std	walk	camiñar	1443	WALK	gali1258	logos
48383	Venetian-std	war, battle	batalla	579	BATTLE	vene1258	logos
84415	Hindi-std	war, battle	संग्राम	579	BATTLE	hind1269	logos
163687	Romagnol-std	war, battle	batàgia	579	BATTLE	roma1328	logos
198714	Latin-std	war, battle	pugna	579	BATTLE	lati1261	logos
232746	Galician-std	war, battle	batalla	579	BATTLE	gali1258	logos
48229	Venetian-std	warm	calfar	1232	WARM	vene1258	logos
84264	Hindi-std	warm	गर्मकरना	1232	WARM	hind1269	logos
163538	Romagnol-std	warm	arscaldé	1232	WARM	roma1328	logos
198519	Latin-std	warm	fovere	1232	WARM	lati1261	logos
232593	Galician-std	warm	quentar	1232	WARM	gali1258	logos
48609	Venetian-std	wash	llavar	1453	WASH	vene1258	logos
48610	Venetian-std	wash	lavarse	1453	WASH	vene1258	logos
84654	Hindi-std	wash	धोना	1453	WASH	hind1269	logos
163914	Romagnol-std	wash	lavè	1453	WASH	roma1328	logos
199001	Latin-std	wash	lavare	1453	WASH	lati1261	logos
199002	Latin-std	wash	lavare	1453	WASH	lati1261	logos
232965	Galician-std	wash	lavar	1453	WASH	gali1258	logos
48304	Venetian-std	way, manner	camí	488	MANNER	vene1258	logos
48305	Venetian-std	way, manner	manera	488	MANNER	vene1258	logos
84333	Hindi-std	way, manner	बाट	488	MANNER	hind1269	logos
84334	Hindi-std	way, manner	तरक़ीब	488	MANNER	hind1269	logos
84335	Hindi-std	way, manner	ढब	488	MANNER	hind1269	logos
163614	Romagnol-std	way, manner	manìra	488	MANNER	roma1328	logos
163615	Romagnol-std	way, manner	camòin	488	MANNER	roma1328	logos
198608	Latin-std	way, manner	iter	488	MANNER	lati1261	logos
198609	Latin-std	way, manner	modus	488	MANNER	lati1261	logos
198610	Latin-std	way, manner	via	488	MANNER	lati1261	logos
232671	Galician-std	way, manner	maneira	488	MANNER	gali1258	logos
232672	Galician-std	way, manner	modo	488	MANNER	gali1258	logos
48379	Venetian-std	we	nosatros	1212	WE	vene1258	logos
84413	Hindi-std	we	हम	1212	WE	hind1269	logos
163684	Romagnol-std	we	nuèter	1212	WE	roma1328	logos
198709	Latin-std	we	nos	1212	WE	lati1261	logos
232743	Galician-std	we	nós	1212	WE	gali1258	logos
84535	Hindi-std	weak	दुर्बल	1601	WEAK	hind1269	logos
84536	Hindi-std	weak	शक्तिहीन	1601	WEAK	hind1269	logos
163786	Romagnol-std	weak	grazil	1601	WEAK	roma1328	logos
163787	Romagnol-std	weak	fiàc	1601	WEAK	roma1328	logos
198862	Latin-std	weak	debilis	1601	WEAK	lati1261	logos
198863	Latin-std	weak	gracilis	1601	WEAK	lati1261	logos
232860	Galician-std	weak	débil	1601	WEAK	gali1258	logos
48551	Venetian-std	weave	teixir	133	WEAVE	vene1258	logos
84594	Hindi-std	weave	बुनना	133	WEAVE	hind1269	logos
163852	Romagnol-std	weave	tèsar	133	WEAVE	roma1328	logos
198932	Latin-std	weave	texere	133	WEAVE	lati1261	logos
232910	Galician-std	weave	tecer	133	WEAVE	gali1258	logos
48193	Venetian-std	week	semana	1469	WEEK	vene1258	logos
84228	Hindi-std	week	सप्ताह	1469	WEEK	hind1269	logos
163499	Romagnol-std	week	stmàna	1469	WEEK	roma1328	logos
198479	Latin-std	week	hebdomas	1469	WEEK	lati1261	logos
232559	Galician-std	week	semana	1469	WEEK	gali1258	logos
84126	Hindi-std	weigh	तौलना	1098	WEIGH	hind1269	logos
198359	Latin-std	weigh	pendere	1098	WEIGH	lati1261	logos
84537	Hindi-std	well, health	तंदरुस्त	1364	HEALTHY	hind1269	logos
163788	Romagnol-std	well, health	sèn	1364	HEALTHY	roma1328	logos
198864	Latin-std	well, health	salvus	1364	HEALTHY	lati1261	logos
48115	Venetian-std	west	oest	1817	WEST	vene1258	logos
84144	Hindi-std	west	पश्चिम	1817	WEST	hind1269	logos
163421	Romagnol-std	west	punént	1817	WEST	roma1328	logos
198384	Latin-std	west	Occidens	1817	WEST	lati1261	logos
232480	Galician-std	west	oeste	1817	WEST	gali1258	logos
48224	Venetian-std	wet, damp	mullat	1726	WET	vene1258	logos
84258	Hindi-std	wet, damp	गीला	1726	WET	hind1269	logos
84259	Hindi-std	wet, damp	भिगोना	1726	WET	hind1269	logos
163535	Romagnol-std	wet, damp	bagnè	1726	WET	roma1328	logos
198515	Latin-std	wet, damp	madefacere	1726	WET	lati1261	logos
232589	Galician-std	wet, damp	bañar	1726	WET	gali1258	logos
84342	Hindi-std	what?	क्या	1236	WHAT	hind1269	logos
198616	Latin-std	what?	quid?	1236	WHAT	lati1261	logos
48582	Venetian-std	wheat	blat	1077	WHEAT	vene1258	logos
84630	Hindi-std	wheat	गेहूं	1077	WHEAT	hind1269	logos
163888	Romagnol-std	wheat	frumèint	1077	WHEAT	roma1328	logos
198968	Latin-std	wheat	Triticumvulgaris	1077	WHEAT	lati1261	logos
48309	Venetian-std	when?	quan	1238	WHEN	vene1258	logos
84343	Hindi-std	when?	कब	1238	WHEN	hind1269	logos
163621	Romagnol-std	when?	quand	1238	WHEN	roma1328	logos
198617	Latin-std	when?	quando	1238	WHEN	lati1261	logos
232678	Galician-std	when?	cando	1238	WHEN	gali1258	logos
48310	Venetian-std	where?	aon	1237	WHERE	vene1258	logos
84344	Hindi-std	where?	किधर	1237	WHERE	hind1269	logos
163622	Romagnol-std	where?	indòv	1237	WHERE	roma1328	logos
198618	Latin-std	where?	ubi	1237	WHERE	lati1261	logos
232679	Galician-std	where?	onde	1237	WHERE	gali1258	logos
48311	Venetian-std	which?	qual	727	WHICH	vene1258	logos
232680	Galician-std	which?	cal	727	WHICH	gali1258	logos
84046	Hindi-std	whirlpool	जलभ्रम	1982	WHIRLPOOL	hind1269	logos
163316	Romagnol-std	whirlpool	gardòn	1982	WHIRLPOOL	roma1328	logos
198252	Latin-std	whirlpool	gurges	1982	WHIRLPOOL	lati1261	logos
84349	Hindi-std	whisper	फुसफुसाना	55	WHISPER	hind1269	logos
198624	Latin-std	whisper	sussurare	55	WHISPER	lati1261	logos
232684	Galician-std	whisper	susurrar	55	WHISPER	gali1258	logos
48312	Venetian-std	who?	qui	1235	WHO	vene1258	logos
84345	Hindi-std	who?	कौन	1235	WHO	hind1269	logos
198619	Latin-std	who?	qui	1235	WHO	lati1261	logos
232681	Galician-std	who?	quen	1235	WHO	gali1258	logos
84346	Hindi-std	why?	किसलिए	1270	WHY	hind1269	logos
163623	Romagnol-std	why?	pàrchè	1270	WHY	roma1328	logos
198620	Latin-std	why?	cur	1270	WHY	lati1261	logos
48127	Venetian-std	wide, broad	ample	1243	WIDE	vene1258	logos
84407	Hindi-std	widower	विधुर	1981	WIDOWER	hind1269	logos
198702	Latin-std	widower	viduus	1981	WIDOWER	lati1261	logos
84393	Hindi-std	wife	पत्नी	1199	WIFE	hind1269	logos
163666	Romagnol-std	wife	mujéra	1199	WIFE	roma1328	logos
198683	Latin-std	wife	uxor	1199	WIFE	lati1261	logos
48533	Venetian-std	wine	vi	1524	WINE	vene1258	logos
84583	Hindi-std	wine	शराब	1524	WINE	hind1269	logos
163838	Romagnol-std	wine	véin	1524	WINE	roma1328	logos
198917	Latin-std	wine	vinum	1524	WINE	lati1261	logos
232901	Galician-std	wine	viño	1524	WINE	gali1258	logos
48285	Venetian-std	wise	savi	698	WISE	vene1258	logos
84313	Hindi-std	wise	बुद्धिमान	698	WISE	hind1269	logos
163592	Romagnol-std	wise	sintén	698	WISE	roma1328	logos
198581	Latin-std	wise	sapiens	698	WISE	lati1261	logos
232653	Galician-std	wise	sabio	698	WISE	gali1258	logos
48404	Venetian-std	witness	testic	1144	WITNESS	vene1258	logos
84434	Hindi-std	witness	गवाह	1144	WITNESS	hind1269	logos
163700	Romagnol-std	witness	tstimòun	1144	WITNESS	roma1328	logos
198740	Latin-std	witness	testis	1144	WITNESS	lati1261	logos
84047	Hindi-std	woods, forest	वन	420	FOREST	hind1269	logos
163317	Romagnol-std	woods, forest	furèsta	420	FOREST	roma1328	logos
198253	Latin-std	woods, forest	silva	420	FOREST	lati1261	logos
232370	Galician-std	woods, forest	foresta	420	FOREST	gali1258	logos
48544	Venetian-std	wool	llana	964	WOOL	vene1258	logos
84587	Hindi-std	wool	ऊन	964	WOOL	hind1269	logos
163845	Romagnol-std	wool	lèna	964	WOOL	roma1328	logos
198923	Latin-std	wool	lana	964	WOOL	lati1261	logos
232904	Galician-std	wool	la	964	WOOL	gali1258	logos
48322	Venetian-std	word	paraula	1599	WORD	vene1258	logos
